Market Code	Order Date	SAP Account Code	Quantity	Product Code
PT	17/02/2020	1001	0	10023
PT	20/02/2020	1001	0	10199
PT	06/03/2019	1001	0	10055
PT	08/03/2019	1001	0	10055
PT	22/03/2019	1001	0	10055
PT	27/03/2019	1001	0	10062
PT	31/01/2020	1001	0	10122
PT	07/02/2019	1001	0	10122
PT	11/02/2019	1001	0	10122
PT	22/01/2019	1001	0	10166
PT	07/02/2020	1001	0	10121
PT	01/03/2019	1001	0	10121
PT	04/01/2019	1001	0	10060
PT	03/01/2020	1001	0	10060
PT	10/01/2020	1001	0	10060
PT	20/02/2019	1001	0	10060
PT	06/02/2020	1001	0	10060
PT	26/02/2020	1001	0	10121
PT	27/02/2020	1001	0	10122
PT	11/01/2019	1001	0	10060
PT	18/01/2019	1001	0	10060
PT	08/01/2020	1001	0	10060
PT	15/01/2020	1001	0	10181
PT	16/01/2020	1001	0	10060
PT	21/01/2020	1001	0	10060
PT	28/01/2020	1001	0	10121
PT	29/01/2020	1001	0	10060
PT	30/01/2020	1001	0	10060
PT	28/02/2020	1001	0	10060
PT	04/03/2019	1001	0	10060
PT	05/03/2019	1001	0	10060
PT	15/03/2019	1001	0	10060
PT	28/03/2019	1001	0	10060
PT	15/02/2019	1001	0	10121
PT	18/02/2019	1001	0	10023
PT	04/02/2020	1001	0	10200
PT	05/02/2020	1001	0	10023
PT	19/02/2020	1001	0	10023
PT	29/03/2019	1001	0	10023
PT	10/01/2019	1001	0	10199
PT	06/02/2019	1001	0	10199
PT	29/03/2019	1001	0	10199
PT	09/01/2019	1001	0	10199
PT	08/01/2020	1001	0.00099	10199
PT	23/01/2020	1001	0	10199
PT	24/01/2020	1001	0	10199
PT	28/02/2020	1001	0	10199
PT	04/03/2019	1001	0	10199
PT	24/02/2020	1001	0	10181
PT	08/01/2019	1001	0	10166
PT	10/01/2019	1001	0	10122
PT	17/01/2019	1001	0	10122
PT	25/01/2019	1001	0	10122
PT	04/02/2019	1001	0	10121
PT	25/02/2019	1001	0	10121
PT	03/02/2020	1001	0	10121
PT	12/02/2020	1001	0	10121
PT	13/02/2020	1001	0	10122
PT	17/02/2020	1001	0	10121
PT	18/02/2020	1001	0	10166
PT	25/03/2019	1001	0	10122
PT	04/01/2019	1001	0	10122
PT	24/01/2019	1001	0	10121
PT	31/01/2019	1001	0	10122
PT	03/01/2020	1001	0	10166
PT	10/01/2020	1001	0	10121
PT	31/01/2020	1001	0	10121
PT	11/02/2019	1001	0	10121
PT	20/02/2019	1001	0	10121
PT	06/02/2020	1001	0	10166
PT	14/03/2019	1001	0	10166
PT	19/03/2019	1001	0	10166
PT	07/01/2020	1001	0	10122
PT	17/01/2020	1001	0	10060
PT	13/02/2019	1001	0	10060
PT	10/02/2020	1001	0	10060
PT	11/02/2020	1001	0	10060
PT	14/02/2020	1001	0	10060
PT	06/03/2019	1001	0	10060
PT	08/03/2019	1001	0	10060
PT	11/03/2019	1001	0	10060
PT	22/03/2019	1001	0	10060
PT	27/03/2019	1001	0	10060
PT	21/01/2019	1001	0	10060
PT	23/01/2019	1001	0	10060
PT	02/01/2020	1001	0	10060
PT	14/01/2020	1001	0	10060
PT	23/01/2020	1001	0	10060
PT	06/02/2019	1001	0	10060
