Market Code	Order Date	SAP Account Code	Quantity	Product Code
AT	21/03/2019	3000	0	10815
AT	25/03/2019	3000	0	10809
AT	25/03/2019	3000	0	10836
AT	27/03/2019	3000	0	10827
AT	27/03/2019	3000	0	10837
AT	28/03/2019	3000	0	10809
AT	10/02/2020	3000	0	10436
AT	17/02/2020	3000	0	10838
AT	25/02/2020	3000	0	10839
AT	03/01/2019	3000	0	10813
AT	03/01/2019	3000	0	10840
AT	04/01/2019	3000	0	10809
AT	04/01/2019	3000	0	10822
AT	07/01/2019	3000	0	10828
AT	09/01/2019	3000	0	10827
AT	09/01/2019	3000	0	10810
AT	14/01/2019	3000	0	10812
AT	16/01/2019	3000	0	10809
AT	21/01/2019	3000	0	10812
AT	23/01/2019	3000	0	10828
AT	23/01/2019	3000	0	10841
AT	23/01/2019	3000	0	10842
AT	24/01/2019	3000	0	10827
AT	25/01/2019	3000	0	10828
AT	08/01/2020	3000	0	10810
AT	10/01/2020	3000	0	10843
AT	10/01/2020	3000	0	10844
AT	15/01/2020	3000	0	10808
AT	16/01/2020	3000	0	10818
AT	22/01/2020	3000	0	10808
AT	22/01/2020	3000	0	10845
AT	27/01/2020	3000	0	10834
AT	28/01/2020	3000	0	10841
AT	29/01/2020	3000	0	10828
AT	06/02/2019	3000	0	10820
AT	08/02/2019	3000	0	10818
AT	18/02/2019	3000	0	10846
AT	19/02/2019	3000	0	10828
AT	21/02/2019	3000	0	10833
AT	21/02/2019	3000	0	10837
AT	25/02/2019	3000	0	10810
AT	26/02/2019	3000	0	10822
AT	27/02/2019	3000	0	10812
AT	28/02/2019	3000	0	10826
AT	03/02/2020	3000	0	10819
AT	03/02/2020	3000	0	10822
AT	04/02/2020	3000	0	10837
AT	05/02/2020	3000	0	10829
AT	10/02/2020	3000	0	10813
AT	19/02/2020	3000	0	10815
AT	25/02/2020	3000	0	10822
AT	27/02/2020	3000	0	10825
AT	05/03/2019	3000	0	10822
AT	06/03/2019	3000	0	10809
AT	06/03/2019	3000	0	10818
AT	07/03/2019	3000	0	10841
AT	11/03/2019	3000	0	10809
AT	12/03/2019	3000	0	10820
AT	13/03/2019	3000	0	10828
AT	13/03/2019	3000	0	10812
AT	18/03/2019	3000	0	10810
AT	19/03/2019	3000	0	10812
AT	19/03/2019	3000	0	10815
AT	21/03/2019	3000	0	10847
AT	25/03/2019	3000	0	10815
AT	27/03/2019	3000	0	10821
AT	18/02/2020	3000	0	10848
AT	20/02/2020	3000	0	10849
AT	07/01/2019	3000	0	10850
AT	09/01/2019	3000	0	10847
AT	16/01/2019	3000	0	10851
AT	17/01/2019	3000	0	10834
AT	23/01/2019	3000	0	10850
AT	23/01/2019	3000	0	10852
AT	24/01/2019	3000	0	10840
AT	10/01/2020	3000	0	10833
AT	14/01/2020	3000	0	10820
AT	14/01/2020	3000	0	10853
AT	15/01/2020	3000	0	10814
AT	20/01/2020	3000	0	10819
AT	23/01/2020	3000	0	10809
AT	27/01/2020	3000	0	10830
AT	06/02/2019	3000	0	10833
AT	08/02/2019	3000	0	10850
AT	12/02/2019	3000	0	10809
AT	12/02/2019	3000	0	10813
AT	14/02/2019	3000	0	10824
AT	26/02/2019	3000	0	10837
AT	10/02/2020	3000	0	10535
AT	11/02/2020	3000	0	10834
AT	19/02/2020	3000	0	10818
AT	25/02/2020	3000	0	10834
AT	25/02/2020	3000	0	10837
AT	26/02/2020	3000	0	10845
AT	26/02/2020	3000	0	10854
AT	05/03/2019	3000	0	10808
AT	05/03/2019	3000	0	10820
AT	06/03/2019	3000	0	10833
AT	21/03/2019	3000	0	10851
AT	15/01/2019	3000	0	10828
AT	21/01/2019	3000	0	10822
AT	23/01/2019	3000	0	10835
AT	25/01/2019	3000	0	10827
AT	22/01/2020	3000	0	10855
AT	27/01/2020	3000	0	10856
AT	30/01/2020	3000	0	10857
AT	06/02/2019	3000	0	10809
AT	26/02/2019	3000	0	10829
AT	05/02/2020	3000	0	10858
AT	06/03/2019	3000	0	10842
AT	12/03/2019	3000	0	10840
AT	13/03/2019	3000	0	10840
AT	18/03/2019	3000	0	10830
AT	27/03/2019	3000	0	10833
AT	10/02/2020	3000	0	10558
AT	07/01/2019	3000	0	10827
AT	23/01/2019	3000	0	10827
AT	27/01/2020	3000	0	10822
AT	18/02/2019	3000	0	10837
AT	19/02/2019	3000	0	10859
AT	11/02/2020	3000	0	10837
AT	27/02/2020	3000	0	10860
AT	05/03/2019	3000	0	10821
AT	12/03/2019	3000	0	10859
AT	15/01/2019	3000	0	10821
AT	16/01/2019	3000	0	10861
AT	25/01/2019	3000	0	10822
AT	15/01/2020	3000	0	10842
AT	22/01/2020	3000	0	10862
AT	12/02/2019	3000	0	10847
AT	12/02/2019	3000	0	10834
AT	14/02/2019	3000	0	10862
AT	10/02/2020	3000	0	10627
AT	06/02/2019	3000	0	10827
AT	10/02/2020	3000	0	10624
AT	21/03/2019	3000	0	10862
AT	15/01/2019	3000	0	10840
AT	25/01/2019	3000	0	10829
AT	10/02/2020	3000	0	10616
AT	10/02/2020	3000	0	10671
AT	10/02/2020	3000	0	10601
AT	10/02/2020	3000	0	10476
AT	10/02/2020	3000	0	10562
AT	10/02/2020	3000	0	10593
AT	10/02/2020	3000	0	10477
AT	10/02/2020	3000	0	10536
AT	10/02/2020	3000	0	10643
AT	10/02/2020	3000	0	10647
AT	10/02/2020	3000	0	10665
AT	10/02/2020	3000	0	10461
AT	10/02/2020	3000	0	10604
AT	10/02/2020	3000	0	10569
AT	03/03/2020	3000	0	10808
AT	03/03/2020	3000	0	10821
AT	04/03/2020	3000	0	10809
AT	04/03/2020	3000	0	10822
AT	04/03/2020	3000	0	10824
AT	06/03/2020	3000	0	10863
AT	09/03/2020	3000	0	10821
AT	09/03/2020	3000	0	10809
AT	09/03/2020	3000	0	10819
AT	11/03/2020	3000	0	10815
AT	11/03/2020	3000	0	10864
AT	16/03/2020	3000	0	10809
AT	16/03/2020	3000	0	10813
AT	17/03/2020	3000	0	10810
AT	20/03/2020	3000	0	10865
AT	20/03/2020	3000	0	10866
AT	23/03/2020	3000	0	10809
AT	24/03/2020	3000	0	10809
AT	24/03/2020	3000	0	10819
AT	24/03/2020	3000	0	10822
AT	26/03/2020	3000	0	10821
AT	26/03/2020	3000	0	10819
AT	27/03/2020	3000	0	10867
AT	27/03/2020	3000	0	10839
AT	27/03/2020	3000	0	10819
AT	27/03/2020	3000	0	10822
AT	27/03/2020	3000	0	10840
AT	27/03/2020	3000	0	10810
AT	27/03/2020	3000	0	10857
AT	31/03/2020	3000	0	10809
AT	31/03/2020	3000	0	10819
AT	13/03/2020	3000	0	10868
AT	19/03/2020	3000	0	10869
AT	03/03/2020	3000	0	10830
AT	04/03/2020	3000	0	10835
AT	12/03/2020	3000	0	10837
AT	16/03/2020	3000	0	10835
AT	19/03/2020	3000	0	10870
AT	19/03/2020	3000	0	10871
AT	19/03/2020	3000	0	10872
AT	20/03/2020	3000	0	10809
AT	20/03/2020	3000	0	10872
AT	24/03/2020	3000	0	10828
AT	26/03/2020	3000	0	10834
AT	27/03/2020	3000	0	10841
AT	31/03/2020	3000	0	10822
AT	31/03/2020	3000	0	10846
AT	06/03/2020	3000	0	10873
AT	03/03/2020	3000	0	10852
AT	09/03/2020	3000	0	10822
AT	11/03/2020	3000	0	10822
AT	13/03/2020	3000	0	10834
AT	16/03/2020	3000	0	10833
AT	19/03/2020	3000	0	10874
AT	23/03/2020	3000	0	10829
AT	26/03/2020	3000	0	10815
AT	31/03/2020	3000	0	10858
AT	03/03/2020	3000	0	10853
AT	06/03/2020	3000	0	10875
AT	09/03/2020	3000	0	10830
AT	11/03/2020	3000	0	10820
AT	17/03/2020	3000	0	10822
AT	31/03/2020	3000	0	10854
AT	13/03/2020	3000	0	10819
AT	16/03/2020	3000	0	10830
AT	24/03/2020	3000	0	10842
AT	04/03/2020	3000	0	10862
AT	11/01/2019	1001	0	11435
AT	28/01/2019	1001	0	11436
AT	06/02/2020	1001	0	11437
AT	07/02/2020	1001	0	11438
AT	07/02/2020	1001	0	11436
AT	20/02/2020	1001	0	11439
AT	08/03/2019	1001	0	11440
AT	08/03/2019	1001	0	11441
AT	13/03/2019	1001	0	11442
AT	28/03/2019	1001	0	11436
AT	28/03/2019	1001	0	11437
AT	13/03/2019	1001	0	11436
AT	22/02/2019	1001	0	11437
AT	14/02/2020	1001	0	11436
AT	15/03/2019	1001	0	11436
AT	11/01/2019	1001	0	11438
AT	11/01/2019	1001	0	11443
AT	11/01/2019	1001	0	11437
AT	08/02/2019	1001	0	11438
AT	08/03/2019	1001	0	11444
AT	13/03/2019	1001	0	11435
AT	13/03/2019	1001	0	11445
AT	11/01/2019	1001	0	11446
AT	11/01/2019	1001	0	11447
