Market Code	Order Date	SAP Account Code	Quantity	Product Code
GR	21/02/2019	1001	0	10038
GR	21/02/2019	1001	0	10126
GR	31/01/2019	1001	0	10040
GR	22/03/2019	1001	0	10180
GR	21/02/2019	7000	0	10126
GR	31/01/2019	7000	0	10040
GR	10/01/2019	7000	0	10180
GR	07/02/2020	1001	0	10050
GR	14/03/2019	1001	0	10038
GR	11/01/2019	1001	0	10038
GR	08/02/2019	1001	0	10038
GR	11/01/2019	1001	0	10126
GR	21/01/2019	1001	0	10126
GR	03/01/2020	1001	0	10133
GR	07/02/2020	1001	35.3	10133
GR	14/03/2019	1001	49.45	10126
GR	29/03/2019	1001	-2	10126
GR	03/01/2020	1001	248.976	10165
GR	07/02/2020	1001	35.52	10038
GR	14/03/2019	1001	0	10215
GR	11/01/2019	1001	0	10039
GR	07/02/2020	1001	0	10126
GR	11/01/2019	1001	0.00098	10165
GR	11/01/2019	7000	0	10126
GR	22/02/2019	7000	0	10126
GR	03/01/2020	7000	0	10165
GR	07/02/2020	7000	0	10038
GR	14/03/2019	7000	28.386	10215
GR	22/01/2019	1001	22.876	10038
GR	22/01/2020	1001	9.7	10134
GR	12/02/2019	1001	0	10039
GR	26/03/2019	1001	0	10038
GR	04/01/2019	1001	0	10215
GR	21/01/2020	1001	0	10040
GR	22/01/2019	1001	0	10126
GR	12/02/2019	1001	0	10165
GR	05/02/2019	1001	0	10215
GR	19/03/2019	1001	33.35	10005
GR	22/01/2020	1001	39.35	10038
GR	22/01/2019	1001	63.88	10165
GR	12/02/2019	1001	2.266	10215
GR	22/01/2020	1001	8	10040
GR	04/03/2020	1001	58.5	10126
GR	13/03/2020	1001	0	10038
GR	24/03/2020	1001	0	10040
GR	04/03/2020	1001	0	10127
GR	26/03/2019	1053	0	10038
GR	26/03/2019	7000	0	10038
GR	22/01/2019	7000	0	10038
GR	22/01/2020	7000	0	10134
GR	04/01/2019	7000	0	10215
GR	19/03/2019	7000	0	10005
GR	22/01/2020	7000	0	10040
GR	04/03/2020	7000	0	10127
GR	09/01/2020	1001	0	10038
GR	11/02/2020	1001	0	10038
GR	21/02/2020	1001	25.27	10038
GR	28/03/2019	1001	0	10126
GR	28/01/2019	1001	0	10038
GR	27/01/2020	1001	0	10038
GR	16/01/2020	1001	0	10038
GR	19/02/2019	1001	243.28	10038
GR	18/03/2019	1001	75.488	10126
GR	19/02/2019	1001	38.976	10126
GR	09/01/2020	1001	303.952	10126
GR	11/02/2020	1001	2.944	10126
GR	21/02/2020	1001	390.92	10126
GR	27/01/2020	1001	67.776	10126
GR	19/02/2019	1001	57.568	10165
GR	31/01/2019	1001	2.38	10165
GR	11/02/2020	1001	36.35	10165
GR	18/03/2020	1001	5.096	10038
GR	31/03/2020	1001	392.058	10038
GR	12/03/2020	1001	373.554	10038
GR	12/03/2020	1001	4.788	10126
GR	18/03/2020	1001	33.93	10126
